id number,state,started on,completed,time taken,grade/20.00
21120079,Finished,3 octobre 2021  9:37 ,3 octobre 2021  10:06 ,29.48,14.84
28617513,Finished,3 octobre 2021  6:43 ,3 octobre 2021  8:35 ,112.0,13.55
21112391,Finished,29 septembre 2021  4:20 ,29 septembre 2021  6:05 ,104.0,12.9
3800992,Finished,3 octobre 2021  3:35 ,3 octobre 2021  4:37 ,62.0,16.13
28705217,Finished,28 septembre 2021  4:13 ,28 septembre 2021  5:42 ,89.0,12.26
28600503,Finished,2 octobre 2021  9:17 ,2 octobre 2021  11:01 ,103.0,17.42
3801541,Finished,3 octobre 2021  8:18 ,3 octobre 2021  8:44 ,26.73,17.42
21119283,Finished,4 octobre 2021  10:09 ,4 octobre 2021  10:27 ,17.5,10.97
28600456,Finished,4 octobre 2021  5:55 ,4 octobre 2021  6:30 ,34.6,17.42
28606343,Finished,3 octobre 2021  4:43 ,3 octobre 2021  6:35 ,112.0,20.0
28618173,Finished,3 octobre 2021  8:10 ,3 octobre 2021  9:10 ,59.37,13.55
3703339,Finished,3 octobre 2021  6:50 ,3 octobre 2021  7:39 ,48.83,19.35
21116094,Finished,3 octobre 2021  11:07 ,4 octobre 2021  12:01 ,53.67,9.68
28614980,Finished,1 octobre 2021  10:14 ,1 octobre 2021  10:49 ,34.62,12.9
28615820,Finished,2 octobre 2021  3:35 ,2 octobre 2021  4:09 ,34.23,16.77
28603688,Finished,3 octobre 2021  9:52 ,3 octobre 2021  11:52 ,120.0,0.0
28606345,Finished,1 octobre 2021  5:04 ,1 octobre 2021  5:58 ,53.9,13.55
3811248,Finished,30 septembre 2021  2:01 ,30 septembre 2021  3:24 ,82.0,9.03
28600150,Finished,3 octobre 2021  11:28 ,3 octobre 2021  12:16 ,48.5,9.68
3801327,Finished,1 octobre 2021  11:49 ,1 octobre 2021  12:23 ,34.92,18.71
21116827,Finished,4 octobre 2021  12:40 ,4 octobre 2021  2:24 ,104.0,14.84
3800191,Finished,3 octobre 2021  2:06 ,3 octobre 2021  2:53 ,47.1,15.48
28600741,Finished,2 octobre 2021  8:36 ,2 octobre 2021  9:19 ,42.3,7.1
28606994,Finished,4 octobre 2021  12:09 ,4 octobre 2021  1:04 ,55.32,11.61
28604113,Finished,29 septembre 2021  7:22 ,29 septembre 2021  9:05 ,102.0,16.13
21107392,Finished,4 octobre 2021  8:46 ,4 octobre 2021  9:39 ,52.45,17.42
28609954,Finished,2 octobre 2021  11:38 ,2 octobre 2021  12:51 ,73.0,12.26
21113585,Finished,3 octobre 2021  12:32 ,3 octobre 2021  1:42 ,69.0,11.61
28607755,Finished,3 octobre 2021  11:30 ,4 octobre 2021  1:25 ,114.0,17.42
28600693,Finished,28 septembre 2021  11:08 ,28 septembre 2021  12:37 ,88.0,18.71
28601765,Finished,30 septembre 2021  3:35 ,30 septembre 2021  4:01 ,25.77,12.26
28607704,Finished,2 octobre 2021  4:23 ,2 octobre 2021  4:48 ,24.95,13.55
3803083,Finished,3 octobre 2021  8:58 ,3 octobre 2021  10:11 ,72.0,5.81
28601009,Finished,4 octobre 2021  12:12 ,4 octobre 2021  12:58 ,46.12,20.0
28601285,Finished,2 octobre 2021  5:36 ,2 octobre 2021  6:58 ,82.0,11.61
21101133,Finished,2 octobre 2021  6:16 ,2 octobre 2021  6:46 ,30.43,16.13
3703980,Finished,3 octobre 2021  6:37 ,3 octobre 2021  7:05 ,27.77,19.35
3812573,Finished,10 octobre 2021  10:17 ,10 octobre 2021  10:57 ,40.6,13.95
28610484,Finished,10 octobre 2021  5:32 ,10 octobre 2021  6:25 ,53.07,11.9
28606227,Finished,11 octobre 2021  12:09 ,11 octobre 2021  2:00 ,111.0,12.31
3802791,Finished,11 octobre 2021  12:40 ,11 octobre 2021  1:42 ,61.0,14.15
21113025,Finished,10 octobre 2021  2:01 ,10 octobre 2021  2:49 ,47.67,14.87
21110432,Finished,10 octobre 2021  10:25 ,10 octobre 2021  10:57 ,31.7,19.69
28606489,Finished,11 octobre 2021  3:02 ,11 octobre 2021  3:48 ,46.05,17.85
28600748,Finished,10 octobre 2021  7:35 ,10 octobre 2021  8:38 ,62.0,14.97
3671406,Finished,10 octobre 2021  10:41 ,10 octobre 2021  10:56 ,15.4,2.46
28602178,Finished,10 octobre 2021  2:59 ,10 octobre 2021  4:05 ,65.0,17.54
3601270,Finished,11 octobre 2021  7:00 ,11 octobre 2021  8:53 ,112.0,19.08
28710546,Finished,10 octobre 2021  8:20 ,10 octobre 2021  9:08 ,47.95,19.69
28610319,Finished,10 octobre 2021  11:05 ,11 octobre 2021  12:48 ,103.0,15.9
3808688,Finished,11 octobre 2021  2:19 ,11 octobre 2021  3:01 ,42.57,17.64
3804270,Finished,5 octobre 2021  1:02 ,5 octobre 2021  1:22 ,20.0,14.05
28609148,Finished,9 octobre 2021  4:10 ,9 octobre 2021  5:22 ,71.0,17.95
3803860,Finished,11 octobre 2021  9:52 ,11 octobre 2021  10:30 ,37.25,5.85
28626848,Finished,10 octobre 2021  11:42 ,11 octobre 2021  12:23 ,40.48,11.28
28601465,Finished,10 octobre 2021  11:18 ,11 octobre 2021  1:11 ,113.0,18.77
28609336,Finished,10 octobre 2021  1:28 ,10 octobre 2021  2:48 ,79.0,15.9
3702933,Finished,11 octobre 2021  8:55 ,11 octobre 2021  10:29 ,94.0,9.95
21113008,Finished,10 octobre 2021  10:40 ,11 octobre 2021  12:27 ,106.0,14.46
28600163,Finished,10 octobre 2021  11:50 ,11 octobre 2021  12:24 ,33.67,17.33
28608499,Finished,10 octobre 2021  11:11 ,11 octobre 2021  12:06 ,55.37,11.79
21115553,Finished,10 octobre 2021  3:51 ,10 octobre 2021  5:16 ,84.0,19.69
28600786,Finished,11 octobre 2021  8:55 ,11 octobre 2021  9:53 ,57.73,14.97
3700196,Finished,11 octobre 2021  8:50 ,11 octobre 2021  9:39 ,48.65,9.49
28607963,Finished,10 octobre 2021  8:18 ,10 octobre 2021  10:18 ,119.0,16.41
3804630,Finished,10 octobre 2021  11:41 ,11 octobre 2021  1:31 ,109.0,19.69
21112712,Finished,10 octobre 2021  2:42 ,10 octobre 2021  3:42 ,59.97,17.95
28610440,Finished,11 octobre 2021  9:32 ,11 octobre 2021  10:30 ,57.97,17.74
28600291,Finished,11 octobre 2021  12:44 ,11 octobre 2021  1:18 ,34.47,19.08
3803479,Finished,10 octobre 2021  5:55 ,10 octobre 2021  6:48 ,53.32,7.28
28610730,Finished,9 octobre 2021  5:00 ,9 octobre 2021  5:30 ,29.47,17.33
21109706,Finished,11 octobre 2021  9:18 ,11 octobre 2021  10:30 ,71.0,12.31
28603394,Finished,10 octobre 2021  4:06 ,10 octobre 2021  4:43 ,37.08,13.03
28600844,Finished,10 octobre 2021  8:37 ,10 octobre 2021  9:28 ,50.8,19.08
3703308,Finished,10 octobre 2021  10:58 ,10 octobre 2021  11:48 ,50.05,14.26
28610497,Finished,9 octobre 2021  7:46 ,9 octobre 2021  9:33 ,107.0,18.46
28600211,Finished,7 octobre 2021  9:17 ,7 octobre 2021  9:57 ,39.93,20.0
21113695,Finished,11 octobre 2021  9:08 ,11 octobre 2021  9:41 ,33.25,8.15
21115204,Finished,10 octobre 2021  8:07 ,10 octobre 2021  9:18 ,71.0,15.59
28002307,Finished,10 octobre 2021  1:00 ,10 octobre 2021  1:56 ,56.43,18.62
3700560,Finished,10 octobre 2021  2:48 ,10 octobre 2021  4:16 ,87.0,16.31
3677063,Finished,11 octobre 2021  3:28 ,11 octobre 2021  4:15 ,46.65,19.38
21112734,Finished,10 octobre 2021  1:17 ,10 octobre 2021  2:14 ,57.58,16.0
28600665,Finished,11 octobre 2021  12:04 ,11 octobre 2021  12:34 ,30.73,19.69
28507548,Finished,11 octobre 2021  9:18 ,11 octobre 2021  10:16 ,57.77,13.85
3803162,Finished,10 octobre 2021  11:37 ,11 octobre 2021  1:07 ,90.0,19.38
28602627,Finished,11 octobre 2021  8:40 ,11 octobre 2021  8:48 ,7.38,10.36
21114737,Finished,11 octobre 2021  1:20 ,11 octobre 2021  3:20 ,120.0,17.03
3804195,Finished,9 octobre 2021  12:14 ,9 octobre 2021  12:53 ,39.15,12.62
28720090,Finished,10 octobre 2021  4:31 ,10 octobre 2021  5:46 ,74.0,19.69
3407463,Finished,10 octobre 2021  11:20 ,10 octobre 2021  11:40 ,20.23,11.9
3677161,Finished,9 octobre 2021  9:03 ,9 octobre 2021  10:43 ,99.0,13.85
28603418,Finished,7 octobre 2021  9:41 ,7 octobre 2021  10:42 ,60.0,19.69
28607538,Finished,10 octobre 2021  11:26 ,10 octobre 2021  11:55 ,28.23,4.15
3810013,Finished,6 octobre 2021  10:00 ,6 octobre 2021  10:39 ,38.68,15.38
21109700,Finished,11 octobre 2021  12:19 ,11 octobre 2021  1:31 ,71.0,9.28
28610199,Finished,9 octobre 2021  3:01 ,9 octobre 2021  3:55 ,53.88,19.08
3407716,Finished,9 octobre 2021  3:33 ,9 octobre 2021  3:50 ,16.52,14.87
28604190,Finished,10 octobre 2021  7:17 ,10 octobre 2021  7:39 ,22.25,19.38
3674474,Finished,11 octobre 2021  1:13 ,11 octobre 2021  2:17 ,64.0,10.0
21113747,Finished,10 octobre 2021  11:55 ,11 octobre 2021  12:53 ,57.9,19.69
3800028,Finished,10 octobre 2021  10:20 ,10 octobre 2021  10:34 ,14.57,10.05
28607117,Finished,10 octobre 2021  2:57 ,10 octobre 2021  3:29 ,31.3,18.26
3800075,Finished,11 octobre 2021  8:22 ,11 octobre 2021  8:41 ,18.8,5.59
3802466,Finished,10 octobre 2021  2:45 ,10 octobre 2021  4:01 ,76.0,10.1
28600653,Finished,10 octobre 2021  9:20 ,10 octobre 2021  10:04 ,44.47,15.49
28610514,Finished,11 octobre 2021  8:18 ,11 octobre 2021  8:52 ,33.9,8.62
28609831,Finished,11 octobre 2021  1:09 ,11 octobre 2021  1:39 ,30.18,19.69
3702385,Finished,11 octobre 2021  9:55 ,11 octobre 2021  10:29 ,34.3,19.69
28600759,Finished,11 octobre 2021  12:31 ,11 octobre 2021  1:14 ,42.28,19.69
28607831,Finished,10 octobre 2021  6:48 ,10 octobre 2021  7:37 ,48.85,16.97
28620112,Finished,10 octobre 2021  10:21 ,10 octobre 2021  11:14 ,53.02,18.77
28602386,Finished,4 octobre 2021  11:03 ,4 octobre 2021  11:21 ,18.1,19.49
3700630,Finished,10 octobre 2021  11:55 ,10 octobre 2021  1:01 ,66.0,15.13
28600769,Finished,10 octobre 2021  8:37 ,10 octobre 2021  8:51 ,14.7,16.92
28606830,Finished,10 octobre 2021  10:47 ,10 octobre 2021  11:44 ,57.03,19.38
28600492,Finished,11 octobre 2021  9:55 ,11 octobre 2021  10:03 ,7.75,14.97
28605022,Finished,10 octobre 2021  5:15 ,10 octobre 2021  5:48 ,32.65,18.46
3801873,Finished,11 octobre 2021  9:03 ,11 octobre 2021  9:17 ,14.38,9.64
28711440,Finished,11 octobre 2021  8:29 ,11 octobre 2021  9:17 ,48.37,19.38
3702996,Finished,4 octobre 2021  6:07 ,4 octobre 2021  6:37 ,30.93,18.46
28610207,Finished,11 octobre 2021  9:51 ,11 octobre 2021  10:30 ,38.65,1.85
28600464,Finished,10 octobre 2021  5:55 ,10 octobre 2021  7:06 ,70.0,18.31
28506638,Finished,10 octobre 2021  10:32 ,10 octobre 2021  11:06 ,34.48,19.08
3800477,Finished,11 octobre 2021  3:25 ,11 octobre 2021  4:38 ,73.0,15.38
28604304,Finished,10 octobre 2021  4:16 ,10 octobre 2021  5:48 ,92.0,20.0
28608396,Finished,10 octobre 2021  4:16 ,10 octobre 2021  5:37 ,81.0,19.69
3708782,Finished,10 octobre 2021  5:29 ,10 octobre 2021  5:48 ,19.5,18.77
28610448,Finished,10 octobre 2021  9:04 ,10 octobre 2021  10:28 ,84.0,17.44
28610117,Finished,10 octobre 2021  9:40 ,10 octobre 2021  10:38 ,58.32,15.38
28601953,Finished,11 octobre 2021  12:09 ,11 octobre 2021  12:13 ,4.67,9.74
28600470,Finished,10 octobre 2021  11:07 ,11 octobre 2021  1:03 ,116.0,16.1
28607314,Finished,10 octobre 2021  11:21 ,11 octobre 2021  12:33 ,71.0,17.44
3702809,Finished,9 octobre 2021  3:46 ,9 octobre 2021  4:12 ,25.4,15.49
3701883,Finished,10 octobre 2021  5:50 ,10 octobre 2021  7:31 ,101.0,19.08
21116436,Finished,10 octobre 2021  10:05 ,10 octobre 2021  11:36 ,91.0,17.13
28601301,Finished,7 octobre 2021  5:53 ,7 octobre 2021  7:10 ,77.0,6.87
28605864,Finished,10 octobre 2021  8:34 ,10 octobre 2021  9:44 ,70.0,12.0
3700453,Finished,11 octobre 2021  12:41 ,11 octobre 2021  1:58 ,77.0,16.0
3808875,Finished,5 octobre 2021  7:34 ,5 octobre 2021  8:11 ,37.13,20.0
21114731,Finished,9 octobre 2021  7:46 ,9 octobre 2021  9:33 ,106.0,19.08
28600559,Finished,10 octobre 2021  11:59 ,11 octobre 2021  12:49 ,49.7,18.77
3801610,Finished,10 octobre 2021  11:59 ,11 octobre 2021  12:49 ,50.07,19.69
28610130,Finished,10 octobre 2021  5:38 ,10 octobre 2021  7:13 ,95.0,16.31
28717594,Finished,8 octobre 2021  8:40 ,8 octobre 2021  9:53 ,73.0,17.03
28614924,Finished,10 octobre 2021  6:25 ,10 octobre 2021  8:25 ,120.0,9.44
3800162,Finished,10 octobre 2021  1:35 ,10 octobre 2021  2:48 ,72.0,20.0
21109170,Finished,11 octobre 2021  12:41 ,11 octobre 2021  1:42 ,60.0,14.36
3709743,Finished,8 octobre 2021  5:48 ,8 octobre 2021  6:05 ,17.3,18.77
21100776,Finished,10 octobre 2021  3:36 ,10 octobre 2021  4:07 ,30.48,15.49
3802257,Finished,9 octobre 2021  6:18 ,9 octobre 2021  7:26 ,68.0,19.69
28610667,Finished,6 octobre 2021  9:30 ,6 octobre 2021  10:40 ,69.0,15.38
3672320,Finished,10 octobre 2021  3:12 ,10 octobre 2021  4:08 ,56.03,19.69
28610190,Finished,11 octobre 2021  9:33 ,11 octobre 2021  10:24 ,51.65,14.15
21108842,Finished,11 octobre 2021  6:42 ,11 octobre 2021  7:26 ,44.58,11.79
3810768,Finished,10 octobre 2021  4:58 ,10 octobre 2021  5:34 ,35.53,19.38
3876023,Finished,10 octobre 2021  10:13 ,10 octobre 2021  11:51 ,98.0,12.92
28601393,Finished,10 octobre 2021  11:54 ,11 octobre 2021  1:16 ,82.0,18.21
28610187,Finished,9 octobre 2021  8:35 ,9 octobre 2021  10:01 ,86.0,20.0
3309154,Finished,11 octobre 2021  10:02 ,11 octobre 2021  10:30 ,27.72,13.44
3812676,Finished,5 octobre 2021  10:04 ,5 octobre 2021  10:36 ,32.0,19.69
28600563,Finished,9 octobre 2021  4:22 ,9 octobre 2021  5:35 ,72.0,15.59
28607223,Finished,11 octobre 2021  10:18 ,11 octobre 2021  10:28 ,10.25,7.38
28620155,Finished,11 octobre 2021  12:32 ,11 octobre 2021  12:39 ,6.88,15.54
3415756,Finished,11 octobre 2021  8:39 ,11 octobre 2021  9:55 ,75.0,7.13
3522190,Finished,10 octobre 2021  11:11 ,10 octobre 2021  11:53 ,41.45,16.0
28609645,Finished,9 octobre 2021  4:10 ,9 octobre 2021  5:22 ,72.0,18.26
28605064,Finished,9 octobre 2021  5:10 ,9 octobre 2021  6:12 ,61.0,19.69
28617603,Finished,8 octobre 2021  8:40 ,8 octobre 2021  9:52 ,71.0,16.72
28600712,Finished,10 octobre 2021  2:03 ,10 octobre 2021  2:46 ,42.18,14.56
28610127,Finished,10 octobre 2021  11:33 ,11 octobre 2021  12:39 ,65.0,15.49
28602563,Finished,10 octobre 2021  11:35 ,10 octobre 2021  11:55 ,20.43,16.31
28610328,Finished,10 octobre 2021  8:53 ,10 octobre 2021  10:21 ,88.0,14.46
28717871,Finished,11 octobre 2021  12:16 ,11 octobre 2021  12:49 ,32.97,19.38
28601343,Finished,10 octobre 2021  2:30 ,10 octobre 2021  4:20 ,109.0,10.05
3603679,Finished,10 octobre 2021  11:29 ,11 octobre 2021  12:33 ,64.0,16.72
3809215,Finished,10 octobre 2021  5:24 ,10 octobre 2021  6:22 ,58.63,18.46
3800646,Finished,10 octobre 2021  8:29 ,10 octobre 2021  9:00 ,30.77,19.38
28603036,Finished,9 octobre 2021  2:56 ,9 octobre 2021  3:25 ,29.52,16.0
21109001,Finished,9 octobre 2021  9:55 ,9 octobre 2021  10:38 ,42.62,15.08
28602830,Finished,10 octobre 2021  4:06 ,10 octobre 2021  4:43 ,37.15,12.67
28609129,Finished,10 octobre 2021  9:23 ,10 octobre 2021  10:57 ,93.0,13.13
28603833,Finished,10 octobre 2021  3:29 ,10 octobre 2021  3:58 ,28.53,15.08
28720778,Finished,10 octobre 2021  8:31 ,10 octobre 2021  9:49 ,78.0,19.69
3872127,Finished,10 octobre 2021  4:11 ,10 octobre 2021  5:32 ,80.0,19.69
21113646,Finished,10 octobre 2021  3:52 ,10 octobre 2021  5:17 ,84.0,19.69
28709864,Finished,10 octobre 2021  6:08 ,10 octobre 2021  7:26 ,78.0,17.13
21102696,Finished,10 octobre 2021  6:40 ,10 octobre 2021  7:36 ,55.9,16.82
28716807,Finished,10 octobre 2021  9:38 ,10 octobre 2021  9:55 ,17.72,19.08
21112855,Finished,11 octobre 2021  9:06 ,11 octobre 2021  10:29 ,82.0,14.87
28600602,Finished,7 octobre 2021  4:59 ,7 octobre 2021  5:35 ,36.72,16.21
3809224,Finished,7 octobre 2021  11:02 ,7 octobre 2021  1:02 ,120.0,17.23
21104636,Finished,6 octobre 2021  5:42 ,6 octobre 2021  6:16 ,33.77,19.08
28600518,Finished,10 octobre 2021  5:14 ,10 octobre 2021  6:01 ,46.28,11.44
21113317,Finished,10 octobre 2021  11:24 ,11 octobre 2021  1:24 ,120.0,0.0
28636372,Finished,6 octobre 2021  8:02 ,6 octobre 2021  8:19 ,16.1,16.56
28602737,Finished,9 octobre 2021  8:48 ,9 octobre 2021  9:40 ,51.58,11.9
28600880,Finished,7 octobre 2021  3:40 ,7 octobre 2021  3:52 ,11.5,20.0
28603735,Finished,9 octobre 2021  3:01 ,9 octobre 2021  3:55 ,54.05,19.08
3805942,Finished,10 octobre 2021  11:34 ,11 octobre 2021  12:32 ,57.32,17.74
28605296,Finished,7 octobre 2021  3:23 ,7 octobre 2021  3:39 ,16.5,19.08
3808834,Finished,9 octobre 2021  4:28 ,9 octobre 2021  5:29 ,60.0,20.0
28009976,Finished,10 octobre 2021  7:11 ,10 octobre 2021  8:17 ,65.0,16.31
3700903,Finished,11 octobre 2021  6:53 ,11 octobre 2021  7:09 ,16.67,12.1
28606375,Finished,10 octobre 2021  6:07 ,10 octobre 2021  6:20 ,13.0,20.0
28717408,Finished,8 octobre 2021  8:39 ,8 octobre 2021  9:52 ,72.0,17.03
28610100,Finished,10 octobre 2021  9:52 ,10 octobre 2021  10:21 ,28.97,15.69
28607006,Finished,10 octobre 2021  11:52 ,10 octobre 2021  12:36 ,44.05,19.08
21120079,Finished,9 octobre 2021  9:39 ,9 octobre 2021  10:26 ,46.9,16.31
28617513,Finished,10 octobre 2021  7:57 ,10 octobre 2021  9:47 ,110.0,12.92
21112391,Finished,10 octobre 2021  2:42 ,10 octobre 2021  4:29 ,107.0,15.08
3800992,Finished,10 octobre 2021  9:20 ,10 octobre 2021  10:33 ,73.0,9.54
28705217,Finished,9 octobre 2021  5:11 ,9 octobre 2021  6:23 ,72.0,16.36
28600503,Finished,10 octobre 2021  6:15 ,10 octobre 2021  7:16 ,61.0,13.44
3801541,Finished,11 octobre 2021  12:23 ,11 octobre 2021  2:23 ,120.0,13.03
21119283,Finished,11 octobre 2021  10:10 ,11 octobre 2021  10:30 ,19.93,9.85
28600456,Finished,11 octobre 2021  5:15 ,11 octobre 2021  6:23 ,68.0,16.72
28606343,Finished,10 octobre 2021  4:23 ,10 octobre 2021  6:06 ,102.0,20.0
28618173,Finished,10 octobre 2021  11:40 ,11 octobre 2021  12:38 ,57.18,19.38
3703339,Finished,11 octobre 2021  12:05 ,11 octobre 2021  12:41 ,35.75,19.64
21116094,Finished,10 octobre 2021  9:45 ,10 octobre 2021  11:13 ,88.0,19.08
28614980,Finished,7 octobre 2021  2:52 ,7 octobre 2021  3:40 ,48.22,16.1
28615820,Finished,9 octobre 2021  5:29 ,9 octobre 2021  6:33 ,63.0,20.0
28606345,Finished,9 octobre 2021  4:05 ,9 octobre 2021  4:59 ,54.2,17.44
3811248,Finished,7 octobre 2021  3:15 ,7 octobre 2021  4:49 ,93.0,14.77
28600150,Finished,10 octobre 2021  3:45 ,10 octobre 2021  5:13 ,88.0,10.21
3804657,Finished,11 octobre 2021  10:16 ,11 octobre 2021  10:29 ,12.92,20.0
3801327,Finished,9 octobre 2021  3:27 ,9 octobre 2021  4:21 ,54.38,19.69
21116827,Finished,10 octobre 2021  9:41 ,10 octobre 2021  11:41 ,120.0,11.59
3800191,Finished,10 octobre 2021  7:43 ,10 octobre 2021  8:21 ,38.05,16.21
28600741,Finished,10 octobre 2021  7:17 ,10 octobre 2021  7:38 ,20.98,9.23
28606994,Finished,10 octobre 2021  11:39 ,11 octobre 2021  1:04 ,84.0,13.18
28604113,Finished,5 octobre 2021  7:40 ,5 octobre 2021  9:21 ,101.0,19.08
21107392,Finished,10 octobre 2021  10:51 ,10 octobre 2021  11:04 ,13.02,19.38
28609954,Finished,10 octobre 2021  11:11 ,10 octobre 2021  12:02 ,51.53,16.92
21113585,Finished,10 octobre 2021  4:02 ,10 octobre 2021  5:45 ,102.0,16.82
28607755,Finished,11 octobre 2021  9:26 ,11 octobre 2021  10:30 ,63.0,14.26
28600693,Finished,9 octobre 2021  8:55 ,9 octobre 2021  9:58 ,63.0,17.23
28601765,Finished,10 octobre 2021  10:43 ,10 octobre 2021  11:35 ,51.8,13.03
3803083,Finished,8 octobre 2021  6:16 ,8 octobre 2021  7:12 ,56.42,18.36
28607704,Finished,9 octobre 2021  4:34 ,9 octobre 2021  4:52 ,17.6,8.82
28601009,Finished,10 octobre 2021  11:35 ,11 octobre 2021  12:00 ,24.85,15.18
28601285,Finished,10 octobre 2021  11:11 ,10 octobre 2021  12:01 ,50.38,19.08
3680880,Finished,11 octobre 2021  2:57 ,11 octobre 2021  3:16 ,19.43,16.1
21101133,Finished,9 octobre 2021  6:01 ,9 octobre 2021  6:28 ,26.63,19.38
3703980,Finished,10 octobre 2021  12:55 ,10 octobre 2021  2:00 ,64.0,20.0
3812573,Finished,17 octobre 2021  3:58 ,17 octobre 2021  4:30 ,32.18,20.0
28610484,Finished,17 octobre 2021  5:34 ,17 octobre 2021  6:19 ,45.27,18.79
28606227,Finished,16 octobre 2021  10:28 ,16 octobre 2021  10:50 ,21.48,18.91
3802791,Finished,18 octobre 2021  5:58 ,18 octobre 2021  6:40 ,41.68,13.59
21113025,Finished,17 octobre 2021  10:14 ,17 octobre 2021  10:30 ,16.25,19.39
21110432,Finished,16 octobre 2021  5:31 ,16 octobre 2021  6:03 ,32.03,18.4
28606489,Finished,18 octobre 2021  4:02 ,18 octobre 2021  4:28 ,25.8,18.18
3701350,Finished,17 octobre 2021  10:21 ,18 octobre 2021  12:09 ,107.0,20.0
28600748,Finished,17 octobre 2021  6:21 ,17 octobre 2021  6:56 ,34.63,20.0
3671406,Finished,17 octobre 2021  1:22 ,17 octobre 2021  2:09 ,46.78,13.59
28602178,Finished,17 octobre 2021  9:46 ,17 octobre 2021  10:53 ,66.0,18.83
3601270,Finished,18 octobre 2021  3:37 ,18 octobre 2021  5:30 ,112.0,20.0
28710546,Finished,17 octobre 2021  11:41 ,18 octobre 2021  12:01 ,20.82,15.52
28610319,Finished,17 octobre 2021  9:11 ,17 octobre 2021  10:40 ,89.0,20.0
3808688,Finished,18 octobre 2021  1:28 ,18 octobre 2021  1:51 ,23.15,18.05
3804270,Finished,12 octobre 2021  2:00 ,12 octobre 2021  2:21 ,20.7,8.2
28609148,Finished,17 octobre 2021  12:25 ,17 octobre 2021  1:18 ,53.85,18.79
3803860,Finished,18 octobre 2021  9:47 ,18 octobre 2021  10:29 ,42.47,11.0
28626848,Finished,17 octobre 2021  10:51 ,17 octobre 2021  11:19 ,28.08,16.23
28601465,Finished,17 octobre 2021  7:13 ,17 octobre 2021  8:18 ,64.0,20.0
28609336,Finished,16 octobre 2021  4:03 ,16 octobre 2021  5:43 ,100.0,19.22
3702933,Finished,18 octobre 2021  8:29 ,18 octobre 2021  9:09 ,40.08,18.4
21113008,Finished,18 octobre 2021  12:36 ,18 octobre 2021  1:07 ,31.1,17.82
28600163,Finished,17 octobre 2021  10:17 ,17 octobre 2021  10:29 ,11.88,20.0
28608499,Finished,17 octobre 2021  9:57 ,17 octobre 2021  10:28 ,30.38,15.02
21115553,Finished,13 octobre 2021  9:32 ,13 octobre 2021  10:12 ,39.42,17.82
28600786,Finished,18 octobre 2021  9:13 ,18 octobre 2021  9:35 ,22.62,18.18
3700196,Finished,17 octobre 2021  3:06 ,17 octobre 2021  3:34 ,27.8,14.78
28607963,Finished,17 octobre 2021  8:48 ,17 octobre 2021  10:21 ,92.0,11.88
3804630,Finished,18 octobre 2021  12:03 ,18 octobre 2021  12:21 ,17.53,16.73
21112712,Finished,17 octobre 2021  11:36 ,17 octobre 2021  1:18 ,101.0,20.0
28610440,Finished,17 octobre 2021  9:21 ,17 octobre 2021  9:52 ,31.53,18.18
28600291,Finished,17 octobre 2021  8:56 ,17 octobre 2021  9:31 ,35.3,20.0
3803479,Finished,17 octobre 2021  8:03 ,17 octobre 2021  8:53 ,49.8,12.48
28610730,Finished,17 octobre 2021  12:57 ,17 octobre 2021  1:23 ,25.6,20.0
28603394,Finished,18 octobre 2021  9:12 ,18 octobre 2021  9:50 ,38.03,16.97
28600844,Finished,17 octobre 2021  4:29 ,17 octobre 2021  5:55 ,85.0,19.61
3703308,Finished,17 octobre 2021  9:33 ,17 octobre 2021  10:59 ,85.0,13.33
28610497,Finished,14 octobre 2021  8:46 ,14 octobre 2021  9:13 ,26.22,16.12
28600211,Finished,16 octobre 2021  3:17 ,16 octobre 2021  3:47 ,29.95,20.0
21113695,Finished,17 octobre 2021  12:03 ,17 octobre 2021  12:19 ,16.47,20.0
21115204,Finished,17 octobre 2021  9:59 ,17 octobre 2021  10:40 ,40.98,14.91
28002307,Finished,17 octobre 2021  11:35 ,17 octobre 2021  12:01 ,26.1,20.0
3700560,Finished,17 octobre 2021  3:56 ,17 octobre 2021  4:16 ,19.88,19.39
3677063,Finished,18 octobre 2021  3:42 ,18 octobre 2021  4:19 ,37.18,17.84
21112734,Finished,17 octobre 2021  12:00 ,17 octobre 2021  12:23 ,23.12,18.18
28600665,Finished,16 octobre 2021  10:34 ,16 octobre 2021  10:51 ,17.88,16.97
28607480,Finished,18 octobre 2021  12:46 ,18 octobre 2021  12:52 ,5.88,19.39
28507548,Finished,18 octobre 2021  9:28 ,18 octobre 2021  9:59 ,30.4,12.42
3803162,Finished,17 octobre 2021  10:47 ,18 octobre 2021  12:21 ,93.0,16.73
28602627,Finished,18 octobre 2021  9:32 ,18 octobre 2021  9:39 ,7.23,16.23
21114737,Finished,17 octobre 2021  11:48 ,18 octobre 2021  12:17 ,28.33,20.0
3804195,Finished,16 octobre 2021  9:04 ,16 octobre 2021  10:03 ,58.28,19.61
28720090,Finished,17 octobre 2021  4:33 ,17 octobre 2021  5:01 ,28.65,20.0
3407463,Finished,18 octobre 2021  9:31 ,18 octobre 2021  10:09 ,37.97,14.55
3677161,Finished,17 octobre 2021  11:08 ,18 octobre 2021  12:13 ,65.0,16.12
28603418,Finished,16 octobre 2021  3:19 ,16 octobre 2021  3:43 ,24.53,20.0
