State,Started on,Completed,Time taken,Grade/20.00
Finished,10 octobre 2021  10:40 ,11 octobre 2021  12:27 ,106.0,14.46
Finished,10 octobre 2021  11:50 ,11 octobre 2021  12:24 ,33.67,17.33
Finished,10 octobre 2021  11:11 ,11 octobre 2021  12:06 ,55.37,11.79
Finished,10 octobre 2021  3:51 ,10 octobre 2021  5:16 ,84.0,19.69
Finished,11 octobre 2021  8:55 ,11 octobre 2021  9:53 ,57.73,14.97
Finished,11 octobre 2021  8:50 ,11 octobre 2021  9:39 ,48.65,9.49
Finished,10 octobre 2021  8:18 ,10 octobre 2021  10:18 ,119.0,16.41
Finished,10 octobre 2021  11:41 ,11 octobre 2021  1:31 ,109.0,19.69
Finished,10 octobre 2021  2:42 ,10 octobre 2021  3:42 ,59.97,17.95
Finished,11 octobre 2021  9:32 ,11 octobre 2021  10:30 ,57.97,17.74
Finished,11 octobre 2021  12:44 ,11 octobre 2021  1:18 ,34.47,19.08
Finished,10 octobre 2021  5:55 ,10 octobre 2021  6:48 ,53.32,7.28
Finished,9 octobre 2021  5:00 ,9 octobre 2021  5:30 ,29.47,17.33
Finished,11 octobre 2021  9:18 ,11 octobre 2021  10:30 ,71.0,12.31
Finished,10 octobre 2021  4:06 ,10 octobre 2021  4:43 ,37.08,13.03
Finished,10 octobre 2021  8:37 ,10 octobre 2021  9:28 ,50.8,19.08
Finished,10 octobre 2021  10:58 ,10 octobre 2021  11:48 ,50.05,14.26
Finished,9 octobre 2021  7:46 ,9 octobre 2021  9:33 ,107.0,18.46
Finished,7 octobre 2021  9:17 ,7 octobre 2021  9:57 ,39.93,20.0
Finished,11 octobre 2021  9:08 ,11 octobre 2021  9:41 ,33.25,8.15
Finished,10 octobre 2021  8:07 ,10 octobre 2021  9:18 ,71.0,15.59
Finished,10 octobre 2021  1:00 ,10 octobre 2021  1:56 ,56.43,18.62
Finished,10 octobre 2021  2:48 ,10 octobre 2021  4:16 ,87.0,16.31
Finished,11 octobre 2021  3:28 ,11 octobre 2021  4:15 ,46.65,19.38
Finished,10 octobre 2021  1:17 ,10 octobre 2021  2:14 ,57.58,16.0
Finished,11 octobre 2021  12:04 ,11 octobre 2021  12:34 ,30.73,19.69
Finished,11 octobre 2021  9:18 ,11 octobre 2021  10:16 ,57.77,13.85
Finished,10 octobre 2021  11:37 ,11 octobre 2021  1:07 ,90.0,19.38
Finished,11 octobre 2021  8:40 ,11 octobre 2021  8:48 ,7.38,10.36
Finished,11 octobre 2021  1:20 ,11 octobre 2021  3:20 ,120.0,17.03
Finished,9 octobre 2021  12:14 ,9 octobre 2021  12:53 ,39.15,12.62
Finished,10 octobre 2021  4:31 ,10 octobre 2021  5:46 ,74.0,19.69
Finished,10 octobre 2021  11:20 ,10 octobre 2021  11:40 ,20.23,11.9
Finished,9 octobre 2021  9:03 ,9 octobre 2021  10:43 ,99.0,13.85
Finished,7 octobre 2021  9:41 ,7 octobre 2021  10:42 ,60.0,19.69
Finished,10 octobre 2021  11:26 ,10 octobre 2021  11:55 ,28.23,4.15
Finished,6 octobre 2021  10:00 ,6 octobre 2021  10:39 ,38.68,15.38
Finished,11 octobre 2021  12:19 ,11 octobre 2021  1:31 ,71.0,9.28
Finished,9 octobre 2021  3:01 ,9 octobre 2021  3:55 ,53.88,19.08
Finished,9 octobre 2021  3:33 ,9 octobre 2021  3:50 ,16.52,14.87
Finished,10 octobre 2021  7:17 ,10 octobre 2021  7:39 ,22.25,19.38
Finished,11 octobre 2021  1:13 ,11 octobre 2021  2:17 ,64.0,10.0
Finished,10 octobre 2021  11:55 ,11 octobre 2021  12:53 ,57.9,19.69
Finished,10 octobre 2021  10:20 ,10 octobre 2021  10:34 ,14.57,10.05
Finished,10 octobre 2021  2:57 ,10 octobre 2021  3:29 ,31.3,18.26
Finished,11 octobre 2021  8:22 ,11 octobre 2021  8:41 ,18.8,5.59
Finished,10 octobre 2021  2:45 ,10 octobre 2021  4:01 ,76.0,10.1
Finished,10 octobre 2021  9:20 ,10 octobre 2021  10:04 ,44.47,15.49
Finished,11 octobre 2021  8:18 ,11 octobre 2021  8:52 ,33.9,8.62
Finished,11 octobre 2021  1:09 ,11 octobre 2021  1:39 ,30.18,19.69
Finished,11 octobre 2021  9:55 ,11 octobre 2021  10:29 ,34.3,19.69
Finished,11 octobre 2021  12:31 ,11 octobre 2021  1:14 ,42.28,19.69
Finished,10 octobre 2021  6:48 ,10 octobre 2021  7:37 ,48.85,16.97
Finished,10 octobre 2021  10:21 ,10 octobre 2021  11:14 ,53.02,18.77
Finished,4 octobre 2021  11:03 ,4 octobre 2021  11:21 ,18.1,19.49
Finished,10 octobre 2021  11:55 ,10 octobre 2021  1:01 ,66.0,15.13
Finished,10 octobre 2021  8:37 ,10 octobre 2021  8:51 ,14.7,16.92
Finished,10 octobre 2021  10:47 ,10 octobre 2021  11:44 ,57.03,19.38
Finished,11 octobre 2021  9:55 ,11 octobre 2021  10:03 ,7.75,14.97
Finished,10 octobre 2021  5:15 ,10 octobre 2021  5:48 ,32.65,18.46
Finished,11 octobre 2021  9:03 ,11 octobre 2021  9:17 ,14.38,9.64
Finished,11 octobre 2021  8:29 ,11 octobre 2021  9:17 ,48.37,19.38
Finished,4 octobre 2021  6:07 ,4 octobre 2021  6:37 ,30.93,18.46
Finished,11 octobre 2021  9:51 ,11 octobre 2021  10:30 ,38.65,1.85
Finished,10 octobre 2021  5:55 ,10 octobre 2021  7:06 ,70.0,18.31
Finished,10 octobre 2021  10:32 ,10 octobre 2021  11:06 ,34.48,19.08
Finished,11 octobre 2021  3:25 ,11 octobre 2021  4:38 ,73.0,15.38
Finished,10 octobre 2021  4:16 ,10 octobre 2021  5:48 ,92.0,20.0
Finished,10 octobre 2021  4:16 ,10 octobre 2021  5:37 ,81.0,19.69
Finished,10 octobre 2021  5:29 ,10 octobre 2021  5:48 ,19.5,18.77
Finished,10 octobre 2021  9:04 ,10 octobre 2021  10:28 ,84.0,17.44
Finished,10 octobre 2021  9:40 ,10 octobre 2021  10:38 ,58.32,15.38
Finished,11 octobre 2021  12:09 ,11 octobre 2021  12:13 ,4.67,9.74
Finished,10 octobre 2021  11:07 ,11 octobre 2021  1:03 ,116.0,16.1
Finished,10 octobre 2021  11:21 ,11 octobre 2021  12:33 ,71.0,17.44
Finished,9 octobre 2021  3:46 ,9 octobre 2021  4:12 ,25.4,15.49
Finished,10 octobre 2021  5:50 ,10 octobre 2021  7:31 ,101.0,19.08
Finished,10 octobre 2021  10:05 ,10 octobre 2021  11:36 ,91.0,17.13
Finished,7 octobre 2021  5:53 ,7 octobre 2021  7:10 ,77.0,6.87
Finished,10 octobre 2021  8:34 ,10 octobre 2021  9:44 ,70.0,12.0
Finished,11 octobre 2021  12:41 ,11 octobre 2021  1:58 ,77.0,16.0
Finished,5 octobre 2021  7:34 ,5 octobre 2021  8:11 ,37.13,20.0
Finished,9 octobre 2021  7:46 ,9 octobre 2021  9:33 ,106.0,19.08
Finished,10 octobre 2021  11:59 ,11 octobre 2021  12:49 ,49.7,18.77
Finished,10 octobre 2021  11:59 ,11 octobre 2021  12:49 ,50.07,19.69
Finished,10 octobre 2021  5:38 ,10 octobre 2021  7:13 ,95.0,16.31
Finished,8 octobre 2021  8:40 ,8 octobre 2021  9:53 ,73.0,17.03
Finished,10 octobre 2021  6:25 ,10 octobre 2021  8:25 ,120.0,9.44
Finished,10 octobre 2021  1:35 ,10 octobre 2021  2:48 ,72.0,20.0
Finished,11 octobre 2021  12:41 ,11 octobre 2021  1:42 ,60.0,14.36
Finished,8 octobre 2021  5:48 ,8 octobre 2021  6:05 ,17.3,18.77
Finished,10 octobre 2021  3:36 ,10 octobre 2021  4:07 ,30.48,15.49
Finished,9 octobre 2021  6:18 ,9 octobre 2021  7:26 ,68.0,19.69
Finished,6 octobre 2021  9:30 ,6 octobre 2021  10:40 ,69.0,15.38
Finished,10 octobre 2021  3:12 ,10 octobre 2021  4:08 ,56.03,19.69
Finished,11 octobre 2021  9:33 ,11 octobre 2021  10:24 ,51.65,14.15
Finished,11 octobre 2021  6:42 ,11 octobre 2021  7:26 ,44.58,11.79
Finished,10 octobre 2021  4:58 ,10 octobre 2021  5:34 ,35.53,19.38
Finished,10 octobre 2021  10:13 ,10 octobre 2021  11:51 ,98.0,12.92
Finished,10 octobre 2021  11:54 ,11 octobre 2021  1:16 ,82.0,18.21
Finished,9 octobre 2021  8:35 ,9 octobre 2021  10:01 ,86.0,20.0
Finished,11 octobre 2021  10:02 ,11 octobre 2021  10:30 ,27.72,13.44
Finished,5 octobre 2021  10:04 ,5 octobre 2021  10:36 ,32.0,19.69
Finished,9 octobre 2021  4:22 ,9 octobre 2021  5:35 ,72.0,15.59
Finished,11 octobre 2021  10:18 ,11 octobre 2021  10:28 ,10.25,7.38
Finished,11 octobre 2021  12:32 ,11 octobre 2021  12:39 ,6.88,15.54
Finished,11 octobre 2021  8:39 ,11 octobre 2021  9:55 ,75.0,7.13
Finished,10 octobre 2021  11:11 ,10 octobre 2021  11:53 ,41.45,16.0
Finished,9 octobre 2021  4:10 ,9 octobre 2021  5:22 ,72.0,18.26
Finished,9 octobre 2021  5:10 ,9 octobre 2021  6:12 ,61.0,19.69
Finished,8 octobre 2021  8:40 ,8 octobre 2021  9:52 ,71.0,16.72
Finished,10 octobre 2021  2:03 ,10 octobre 2021  2:46 ,42.18,14.56
Finished,10 octobre 2021  11:33 ,11 octobre 2021  12:39 ,65.0,15.49
Finished,10 octobre 2021  11:35 ,10 octobre 2021  11:55 ,20.43,16.31
Finished,10 octobre 2021  8:53 ,10 octobre 2021  10:21 ,88.0,14.46
Finished,11 octobre 2021  12:16 ,11 octobre 2021  12:49 ,32.97,19.38
Finished,10 octobre 2021  2:30 ,10 octobre 2021  4:20 ,109.0,10.05
Finished,10 octobre 2021  11:29 ,11 octobre 2021  12:33 ,64.0,16.72
Finished,10 octobre 2021  5:24 ,10 octobre 2021  6:22 ,58.63,18.46
Finished,10 octobre 2021  8:29 ,10 octobre 2021  9:00 ,30.77,19.38
Finished,9 octobre 2021  2:56 ,9 octobre 2021  3:25 ,29.52,16.0
Finished,9 octobre 2021  9:55 ,9 octobre 2021  10:38 ,42.62,15.08
Finished,10 octobre 2021  4:06 ,10 octobre 2021  4:43 ,37.15,12.67
Finished,10 octobre 2021  9:23 ,10 octobre 2021  10:57 ,93.0,13.13
Finished,10 octobre 2021  3:29 ,10 octobre 2021  3:58 ,28.53,15.08
Finished,10 octobre 2021  8:31 ,10 octobre 2021  9:49 ,78.0,19.69
Finished,10 octobre 2021  4:11 ,10 octobre 2021  5:32 ,80.0,19.69
Finished,10 octobre 2021  3:52 ,10 octobre 2021  5:17 ,84.0,19.69
Finished,10 octobre 2021  6:08 ,10 octobre 2021  7:26 ,78.0,17.13
Finished,10 octobre 2021  6:40 ,10 octobre 2021  7:36 ,55.9,16.82
Finished,10 octobre 2021  9:38 ,10 octobre 2021  9:55 ,17.72,19.08
Finished,11 octobre 2021  9:06 ,11 octobre 2021  10:29 ,82.0,14.87
Finished,7 octobre 2021  4:59 ,7 octobre 2021  5:35 ,36.72,16.21
Finished,7 octobre 2021  11:02 ,7 octobre 2021  1:02 ,120.0,17.23
Finished,6 octobre 2021  5:42 ,6 octobre 2021  6:16 ,33.77,19.08
Finished,10 octobre 2021  5:14 ,10 octobre 2021  6:01 ,46.28,11.44
Finished,10 octobre 2021  11:24 ,11 octobre 2021  1:24 ,120.0,0.0
Finished,6 octobre 2021  8:02 ,6 octobre 2021  8:19 ,16.1,16.56
Finished,9 octobre 2021  8:48 ,9 octobre 2021  9:40 ,51.58,11.9
Finished,7 octobre 2021  3:40 ,7 octobre 2021  3:52 ,11.5,20.0
Finished,9 octobre 2021  3:01 ,9 octobre 2021  3:55 ,54.05,19.08
Finished,10 octobre 2021  11:34 ,11 octobre 2021  12:32 ,57.32,17.74
Finished,7 octobre 2021  3:23 ,7 octobre 2021  3:39 ,16.5,19.08
Finished,9 octobre 2021  4:28 ,9 octobre 2021  5:29 ,60.0,20.0
Finished,10 octobre 2021  7:11 ,10 octobre 2021  8:17 ,65.0,16.31
Finished,11 octobre 2021  6:53 ,11 octobre 2021  7:09 ,16.67,12.1
Finished,10 octobre 2021  6:07 ,10 octobre 2021  6:20 ,13.0,20.0
Finished,8 octobre 2021  8:39 ,8 octobre 2021  9:52 ,72.0,17.03
Finished,10 octobre 2021  9:52 ,10 octobre 2021  10:21 ,28.97,15.69
Finished,10 octobre 2021  11:52 ,10 octobre 2021  12:36 ,44.05,19.08
Finished,9 octobre 2021  9:39 ,9 octobre 2021  10:26 ,46.9,16.31
Finished,10 octobre 2021  7:57 ,10 octobre 2021  9:47 ,110.0,12.92
Finished,10 octobre 2021  2:42 ,10 octobre 2021  4:29 ,107.0,15.08
Finished,10 octobre 2021  9:20 ,10 octobre 2021  10:33 ,73.0,9.54
Finished,9 octobre 2021  5:11 ,9 octobre 2021  6:23 ,72.0,16.36
Finished,10 octobre 2021  6:15 ,10 octobre 2021  7:16 ,61.0,13.44
Finished,11 octobre 2021  12:23 ,11 octobre 2021  2:23 ,120.0,13.03
Finished,11 octobre 2021  10:10 ,11 octobre 2021  10:30 ,19.93,9.85
Finished,11 octobre 2021  5:15 ,11 octobre 2021  6:23 ,68.0,16.72
Finished,10 octobre 2021  4:23 ,10 octobre 2021  6:06 ,102.0,20.0
Finished,10 octobre 2021  11:40 ,11 octobre 2021  12:38 ,57.18,19.38
Finished,11 octobre 2021  12:05 ,11 octobre 2021  12:41 ,35.75,19.64
Finished,10 octobre 2021  9:45 ,10 octobre 2021  11:13 ,88.0,19.08
Finished,7 octobre 2021  2:52 ,7 octobre 2021  3:40 ,48.22,16.1
Finished,9 octobre 2021  5:29 ,9 octobre 2021  6:33 ,63.0,20.0
Finished,9 octobre 2021  4:05 ,9 octobre 2021  4:59 ,54.2,17.44
Finished,7 octobre 2021  3:15 ,7 octobre 2021  4:49 ,93.0,14.77
Finished,10 octobre 2021  3:45 ,10 octobre 2021  5:13 ,88.0,10.21
Finished,11 octobre 2021  10:16 ,11 octobre 2021  10:29 ,12.92,20.0
Finished,9 octobre 2021  3:27 ,9 octobre 2021  4:21 ,54.38,19.69
Finished,10 octobre 2021  9:41 ,10 octobre 2021  11:41 ,120.0,11.59
Finished,10 octobre 2021  7:43 ,10 octobre 2021  8:21 ,38.05,16.21
Finished,10 octobre 2021  7:17 ,10 octobre 2021  7:38 ,20.98,9.23
Finished,10 octobre 2021  11:39 ,11 octobre 2021  1:04 ,84.0,13.18
Finished,5 octobre 2021  7:40 ,5 octobre 2021  9:21 ,101.0,19.08
Finished,10 octobre 2021  10:51 ,10 octobre 2021  11:04 ,13.02,19.38
Finished,10 octobre 2021  11:11 ,10 octobre 2021  12:02 ,51.53,16.92
Finished,10 octobre 2021  4:02 ,10 octobre 2021  5:45 ,102.0,16.82
Finished,11 octobre 2021  9:26 ,11 octobre 2021  10:30 ,63.0,14.26
Finished,9 octobre 2021  8:55 ,9 octobre 2021  9:58 ,63.0,17.23
Finished,10 octobre 2021  10:43 ,10 octobre 2021  11:35 ,51.8,13.03
Finished,8 octobre 2021  6:16 ,8 octobre 2021  7:12 ,56.42,18.36
Finished,9 octobre 2021  4:34 ,9 octobre 2021  4:52 ,17.6,8.82
Finished,10 octobre 2021  11:35 ,11 octobre 2021  12:00 ,24.85,15.18
Finished,10 octobre 2021  11:11 ,10 octobre 2021  12:01 ,50.38,19.08
Finished,11 octobre 2021  2:57 ,11 octobre 2021  3:16 ,19.43,16.1
Finished,9 octobre 2021  6:01 ,9 octobre 2021  6:28 ,26.63,19.38
Finished,10 octobre 2021  12:55 ,10 octobre 2021  2:00 ,64.0,20.0
Finished,17 octobre 2021  3:58 ,17 octobre 2021  4:30 ,32.18,20.0
Finished,17 octobre 2021  5:34 ,17 octobre 2021  6:19 ,45.27,18.79
Finished,16 octobre 2021  10:28 ,16 octobre 2021  10:50 ,21.48,18.91
Finished,18 octobre 2021  5:58 ,18 octobre 2021  6:40 ,41.68,13.59
Finished,17 octobre 2021  10:14 ,17 octobre 2021  10:30 ,16.25,19.39
Finished,16 octobre 2021  5:31 ,16 octobre 2021  6:03 ,32.03,18.4
Finished,18 octobre 2021  4:02 ,18 octobre 2021  4:28 ,25.8,18.18
Finished,17 octobre 2021  10:21 ,18 octobre 2021  12:09 ,107.0,20.0
Finished,17 octobre 2021  6:21 ,17 octobre 2021  6:56 ,34.63,20.0
Finished,17 octobre 2021  1:22 ,17 octobre 2021  2:09 ,46.78,13.59
Finished,17 octobre 2021  9:46 ,17 octobre 2021  10:53 ,66.0,18.83
Finished,18 octobre 2021  3:37 ,18 octobre 2021  5:30 ,112.0,20.0
Finished,17 octobre 2021  11:41 ,18 octobre 2021  12:01 ,20.82,15.52
Finished,17 octobre 2021  9:11 ,17 octobre 2021  10:40 ,89.0,20.0
Finished,18 octobre 2021  1:28 ,18 octobre 2021  1:51 ,23.15,18.05
Finished,12 octobre 2021  2:00 ,12 octobre 2021  2:21 ,20.7,8.2
Finished,17 octobre 2021  12:25 ,17 octobre 2021  1:18 ,53.85,18.79
Finished,18 octobre 2021  9:47 ,18 octobre 2021  10:29 ,42.47,11.0
Finished,17 octobre 2021  10:51 ,17 octobre 2021  11:19 ,28.08,16.23
Finished,17 octobre 2021  7:13 ,17 octobre 2021  8:18 ,64.0,20.0
Finished,16 octobre 2021  4:03 ,16 octobre 2021  5:43 ,100.0,19.22
Finished,18 octobre 2021  8:29 ,18 octobre 2021  9:09 ,40.08,18.4
Finished,18 octobre 2021  12:36 ,18 octobre 2021  1:07 ,31.1,17.82
Finished,17 octobre 2021  10:17 ,17 octobre 2021  10:29 ,11.88,20.0
Finished,17 octobre 2021  9:57 ,17 octobre 2021  10:28 ,30.38,15.02
Finished,13 octobre 2021  9:32 ,13 octobre 2021  10:12 ,39.42,17.82
Finished,18 octobre 2021  9:13 ,18 octobre 2021  9:35 ,22.62,18.18
Finished,17 octobre 2021  3:06 ,17 octobre 2021  3:34 ,27.8,14.78
Finished,17 octobre 2021  8:48 ,17 octobre 2021  10:21 ,92.0,11.88
Finished,18 octobre 2021  12:03 ,18 octobre 2021  12:21 ,17.53,16.73
Finished,17 octobre 2021  11:36 ,17 octobre 2021  1:18 ,101.0,20.0
Finished,17 octobre 2021  9:21 ,17 octobre 2021  9:52 ,31.53,18.18
Finished,17 octobre 2021  8:56 ,17 octobre 2021  9:31 ,35.3,20.0
Finished,17 octobre 2021  8:03 ,17 octobre 2021  8:53 ,49.8,12.48
Finished,17 octobre 2021  12:57 ,17 octobre 2021  1:23 ,25.6,20.0
Finished,18 octobre 2021  9:12 ,18 octobre 2021  9:50 ,38.03,16.97
Finished,17 octobre 2021  4:29 ,17 octobre 2021  5:55 ,85.0,19.61
Finished,17 octobre 2021  9:33 ,17 octobre 2021  10:59 ,85.0,13.33
Finished,14 octobre 2021  8:46 ,14 octobre 2021  9:13 ,26.22,16.12
Finished,16 octobre 2021  3:17 ,16 octobre 2021  3:47 ,29.95,20.0
Finished,17 octobre 2021  12:03 ,17 octobre 2021  12:19 ,16.47,20.0
Finished,17 octobre 2021  9:59 ,17 octobre 2021  10:40 ,40.98,14.91
Finished,17 octobre 2021  11:35 ,17 octobre 2021  12:01 ,26.1,20.0
Finished,17 octobre 2021  3:56 ,17 octobre 2021  4:16 ,19.88,19.39
Finished,18 octobre 2021  3:42 ,18 octobre 2021  4:19 ,37.18,17.84
Finished,17 octobre 2021  12:00 ,17 octobre 2021  12:23 ,23.12,18.18
Finished,16 octobre 2021  10:34 ,16 octobre 2021  10:51 ,17.88,16.97
Finished,18 octobre 2021  12:46 ,18 octobre 2021  12:52 ,5.88,19.39
Finished,18 octobre 2021  9:28 ,18 octobre 2021  9:59 ,30.4,12.42
Finished,17 octobre 2021  10:47 ,18 octobre 2021  12:21 ,93.0,16.73
Finished,18 octobre 2021  9:32 ,18 octobre 2021  9:39 ,7.23,16.23
Finished,17 octobre 2021  11:48 ,18 octobre 2021  12:17 ,28.33,20.0
Finished,16 octobre 2021  9:04 ,16 octobre 2021  10:03 ,58.28,19.61
Finished,17 octobre 2021  4:33 ,17 octobre 2021  5:01 ,28.65,20.0
Finished,18 octobre 2021  9:31 ,18 octobre 2021  10:09 ,37.97,14.55
Finished,17 octobre 2021  11:08 ,18 octobre 2021  12:13 ,65.0,16.12
Finished,16 octobre 2021  3:19 ,16 octobre 2021  3:43 ,24.53,20.0
Finished,17 octobre 2021  6:26 ,17 octobre 2021  7:35 ,69.0,11.88
Finished,16 octobre 2021  4:39 ,16 octobre 2021  5:15 ,35.9,18.79
Finished,17 octobre 2021  11:21 ,17 octobre 2021  12:18 ,56.98,19.0
Finished,16 octobre 2021  6:14 ,16 octobre 2021  7:08 ,54.02,20.0
Finished,18 octobre 2021  2:21 ,18 octobre 2021  2:39 ,18.07,20.0
Finished,17 octobre 2021  6:15 ,17 octobre 2021  6:25 ,10.27,20.0
Finished,18 octobre 2021  12:46 ,18 octobre 2021  1:48 ,61.0,14.35
Finished,17 octobre 2021  4:12 ,17 octobre 2021  6:00 ,107.0,18.79
Finished,17 octobre 2021  9:08 ,17 octobre 2021  9:36 ,28.45,17.31
Finished,16 octobre 2021  2:45 ,16 octobre 2021  3:24 ,38.63,20.0
Finished,18 octobre 2021  7:36 ,18 octobre 2021  8:19 ,43.9,15.15
Finished,15 octobre 2021  4:04 ,15 octobre 2021  4:44 ,39.57,18.83
Finished,17 octobre 2021  7:45 ,17 octobre 2021  8:13 ,27.83,16.36
Finished,18 octobre 2021  7:54 ,18 octobre 2021  8:38 ,43.45,15.15
Finished,16 octobre 2021  11:30 ,16 octobre 2021  11:49 ,18.97,20.0
Finished,17 octobre 2021  8:57 ,17 octobre 2021  10:27 ,89.0,20.0
Finished,18 octobre 2021  8:01 ,18 octobre 2021  9:08 ,66.0,15.28
Finished,17 octobre 2021  11:09 ,17 octobre 2021  11:18 ,9.23,20.0
Finished,12 octobre 2021  4:14 ,12 octobre 2021  4:33 ,18.35,19.0
Finished,17 octobre 2021  2:19 ,17 octobre 2021  3:27 ,68.0,18.44
Finished,18 octobre 2021  9:38 ,18 octobre 2021  9:59 ,20.83,14.37
Finished,17 octobre 2021  6:02 ,17 octobre 2021  6:14 ,12.23,20.0
Finished,18 octobre 2021  9:56 ,18 octobre 2021  10:04 ,8.5,18.79
Finished,17 octobre 2021  6:16 ,17 octobre 2021  7:13 ,56.62,19.61
Finished,17 octobre 2021  9:12 ,17 octobre 2021  9:47 ,35.82,19.39
Finished,17 octobre 2021  9:07 ,17 octobre 2021  10:36 ,89.0,20.0
Finished,12 octobre 2021  2:33 ,12 octobre 2021  2:53 ,19.93,20.0
Finished,17 octobre 2021  9:50 ,17 octobre 2021  11:11 ,80.0,18.18
Finished,17 octobre 2021  1:33 ,17 octobre 2021  1:51 ,17.47,18.18
Finished,18 octobre 2021  4:06 ,18 octobre 2021  5:03 ,57.28,16.97
Finished,17 octobre 2021  5:42 ,17 octobre 2021  6:22 ,40.1,18.18
Finished,17 octobre 2021  5:42 ,17 octobre 2021  6:22 ,40.3,18.18
Finished,17 octobre 2021  5:57 ,17 octobre 2021  6:05 ,7.98,20.0
Finished,18 octobre 2021  12:08 ,18 octobre 2021  1:14 ,65.0,20.0
Finished,17 octobre 2021  4:07 ,17 octobre 2021  4:25 ,18.58,20.0
Finished,17 octobre 2021  8:42 ,17 octobre 2021  9:01 ,19.35,16.62
Finished,17 octobre 2021  9:17 ,17 octobre 2021  9:42 ,24.47,20.0
Finished,17 octobre 2021  10:30 ,17 octobre 2021  11:01 ,30.83,18.18
Finished,14 octobre 2021  1:03 ,14 octobre 2021  1:38 ,35.1,15.15
Finished,17 octobre 2021  5:15 ,17 octobre 2021  7:02 ,107.0,20.0
Finished,17 octobre 2021  8:04 ,17 octobre 2021  8:17 ,12.35,20.0
Finished,16 octobre 2021  10:09 ,16 octobre 2021  10:55 ,45.85,20.0
Finished,17 octobre 2021  8:41 ,17 octobre 2021  9:00 ,18.87,18.18
Finished,17 octobre 2021  11:05 ,18 octobre 2021  12:59 ,114.0,18.18
Finished,12 octobre 2021  10:44 ,12 octobre 2021  11:12 ,28.42,20.0
Finished,14 octobre 2021  8:46 ,14 octobre 2021  9:13 ,26.62,16.73
Finished,17 octobre 2021  11:37 ,18 octobre 2021  12:34 ,56.87,15.52
Finished,17 octobre 2021  11:37 ,18 octobre 2021  12:34 ,56.88,15.52
Finished,17 octobre 2021  5:17 ,17 octobre 2021  6:04 ,46.47,20.0
Finished,14 octobre 2021  9:12 ,14 octobre 2021  9:48 ,36.02,20.0
Finished,17 octobre 2021  6:32 ,17 octobre 2021  8:20 ,108.0,19.61
Finished,16 octobre 2021  9:45 ,16 octobre 2021  10:33 ,48.1,20.0
Finished,18 octobre 2021  1:50 ,18 octobre 2021  2:15 ,25.45,18.18
Finished,16 octobre 2021  1:58 ,16 octobre 2021  2:16 ,18.23,17.4
Finished,17 octobre 2021  3:50 ,17 octobre 2021  4:10 ,20.47,18.79
Finished,17 octobre 2021  10:42 ,17 octobre 2021  11:35 ,53.42,20.0
Finished,16 octobre 2021  4:08 ,16 octobre 2021  5:40 ,91.0,17.58
Finished,15 octobre 2021  3:26 ,15 octobre 2021  4:07 ,40.45,12.16
Finished,17 octobre 2021  10:18 ,17 octobre 2021  11:16 ,57.45,19.22
Finished,18 octobre 2021  12:26 ,18 octobre 2021  12:52 ,25.92,17.58
Finished,16 octobre 2021  4:53 ,16 octobre 2021  5:49 ,55.62,20.0
Finished,18 octobre 2021  8:49 ,18 octobre 2021  9:14 ,25.92,18.79
Finished,18 octobre 2021  12:59 ,18 octobre 2021  1:40 ,41.83,20.0
Finished,12 octobre 2021  12:41 ,12 octobre 2021  1:14 ,32.9,20.0
Finished,18 octobre 2021  12:35 ,18 octobre 2021  2:16 ,100.0,20.0
Finished,16 octobre 2021  8:46 ,16 octobre 2021  8:59 ,13.27,16.36
Finished,16 octobre 2021  3:06 ,16 octobre 2021  4:02 ,55.85,20.0
Finished,17 octobre 2021  4:07 ,17 octobre 2021  4:27 ,19.93,17.7
Finished,17 octobre 2021  10:43 ,17 octobre 2021  11:44 ,60.0,20.0
Finished,18 octobre 2021  8:38 ,18 octobre 2021  9:16 ,37.87,18.01
Finished,11 octobre 2021  12:56 ,11 octobre 2021  1:21 ,24.4,20.0
Finished,17 octobre 2021  12:24 ,17 octobre 2021  1:19 ,54.9,20.0
Finished,17 octobre 2021  10:56 ,17 octobre 2021  11:56 ,59.47,17.79
Finished,14 octobre 2021  9:12 ,14 octobre 2021  9:51 ,38.87,20.0
Finished,17 octobre 2021  1:58 ,17 octobre 2021  2:44 ,46.23,18.79
Finished,17 octobre 2021  10:55 ,17 octobre 2021  11:50 ,54.43,20.0
Finished,17 octobre 2021  9:40 ,17 octobre 2021  10:01 ,21.28,20.0
Finished,17 octobre 2021  6:10 ,17 octobre 2021  6:37 ,27.52,18.18
Finished,18 octobre 2021  12:11 ,18 octobre 2021  12:48 ,36.97,18.79
Finished,17 octobre 2021  2:20 ,17 octobre 2021  3:14 ,54.37,19.39
Finished,16 octobre 2021  5:57 ,16 octobre 2021  6:16 ,18.15,20.0
Finished,17 octobre 2021  6:31 ,17 octobre 2021  7:24 ,52.73,18.01
Finished,16 octobre 2021  10:58 ,16 octobre 2021  11:23 ,25.0,20.0
Finished,15 octobre 2021  6:13 ,15 octobre 2021  6:56 ,43.48,17.4
Finished,17 octobre 2021  11:20 ,17 octobre 2021  12:18 ,57.68,19.39
Finished,18 octobre 2021  9:12 ,18 octobre 2021  9:53 ,41.5,20.0
Finished,17 octobre 2021  10:55 ,17 octobre 2021  11:36 ,41.08,16.36
